year,month,treatment,final_re,N_ID
2017,8,3,5,90
2017,8,3,9,101
2017,8,3,99,96
2018,8,1,1,16526
2018,8,1,2,893
2018,8,1,3,58
2018,8,1,4,2554
2018,8,1,5,140
2018,8,1,9,182
2018,8,1,99,48
2018,8,2,1,31494
2018,8,2,2,1313
2018,8,2,3,102
2018,8,2,4,3215
2018,8,2,5,464
2018,8,2,9,692
2018,8,2,99,445
2018,8,3,1,4862
2018,8,3,2,448
2018,8,3,3,57
2018,8,3,4,644
2018,8,3,5,94
2018,8,3,9,115
2018,8,3,99,143
2019,8,1,1,16546
2019,8,1,2,906
2019,8,1,3,69
2019,8,1,4,2649
2019,8,1,5,169
2019,8,1,9,219
2019,8,1,99,50
2019,8,2,1,33519
2019,8,2,2,1493
2019,8,2,3,111
2019,8,2,4,3622
2019,8,2,5,503
2019,8,2,9,730
2019,8,2,99,390
2019,8,3,1,4949
2019,8,3,2,536
2019,8,3,3,66
2019,8,3,4,733
2019,8,3,5,112
2019,8,3,9,141
2019,8,3,99,102
2020,8,1,1,17020
2020,8,1,2,941
2020,8,1,3,72
2020,8,1,4,2859
2020,8,1,5,187
2020,8,1,9,197
2020,8,1,99,50
2020,8,2,1,34540
2020,8,2,2,1654
2020,8,2,3,117
2020,8,2,4,3884
2020,8,2,5,540
2020,8,2,9,724
2020,8,2,99,419
2020,8,3,1,4805
2020,8,3,2,595
2020,8,3,3,76
2020,8,3,4,800
2020,8,3,5,126
2020,8,3,9,142
2020,8,3,99,137
2021,8,1,1,17608
2021,8,1,2,972
2021,8,1,3,70
2021,8,1,4,3113
2021,8,1,5,198
2021,8,1,9,181
2021,8,1,99,56
2021,8,2,1,34276
2021,8,2,2,1649
2021,8,2,3,118
2021,8,2,4,3919
2021,8,2,5,540
2021,8,2,9,722
2021,8,2,99,418
2021,8,3,1,5410
2021,8,3,2,666
2021,8,3,3,89
2021,8,3,4,970
2021,8,3,5,164
2021,8,3,9,140
2021,8,3,99,216
2022,8,1,1,17299
2022,8,1,2,962
2022,8,1,3,65
2022,8,1,4,3144
2022,8,1,5,187
2022,8,1,9,159
2022,8,1,99,50
2022,8,2,1,34164
2022,8,2,2,1659
2022,8,2,3,129
2022,8,2,4,3949
2022,8,2,5,539
2022,8,2,9,649
2022,8,2,99,382
2022,8,3,1,5311
2022,8,3,2,720
2022,8,3,3,82
2022,8,3,4,977
2022,8,3,5,172
2022,8,3,9,149
2022,8,3,99,223
2015,9,1,1,13237
2015,9,1,2,637
2015,9,1,3,47
2015,9,1,4,1755
2015,9,1,5,134
2015,9,1,9,77
2015,9,1,99,40
2015,9,2,1,25085
2015,9,2,2,886
2015,9,2,3,65
2015,9,2,4,2249
2015,9,2,5,374
2015,9,2,9,481
2015,9,2,99,-1
2015,9,3,1,3754
2015,9,3,2,264
2015,9,3,3,21
2015,9,3,4,327
2015,9,3,5,55
2015,9,3,9,54
2015,9,3,99,-1
2016,9,1,1,14080
2016,9,1,2,652
2016,9,1,3,57
2016,9,1,4,1889
2016,9,1,5,137
2016,9,1,9,98
2016,9,1,99,31
2016,9,2,1,27811
2016,9,2,2,1013
2016,9,2,3,75
2016,9,2,4,2584
2016,9,2,5,417
2016,9,2,9,560
2016,9,2,99,338
2016,9,3,1,4146
2016,9,3,2,333
2016,9,3,3,31
2016,9,3,4,436
2016,9,3,5,68
2016,9,3,9,65
2016,9,3,99,73
2017,9,1,1,16298
2017,9,1,2,829
2017,9,1,3,49
2017,9,1,4,2423
2017,9,1,5,141
2017,9,1,9,137
2017,9,1,99,49
2017,9,2,1,29741
2017,9,2,2,1141
2017,9,2,3,90
2017,9,2,4,2875
2017,9,2,5,432
2017,9,2,9,644
2017,9,2,99,409
2017,9,3,1,4893
2017,9,3,2,446
2017,9,3,3,50
2017,9,3,4,623
2017,9,3,5,81
2017,9,3,9,92
2017,9,3,99,94
2018,9,1,1,16532
2018,9,1,2,891
2018,9,1,3,58
2018,9,1,4,2530
2018,9,1,5,140
2018,9,1,9,177
2018,9,1,99,55
2018,9,2,1,31550
2018,9,2,2,1322
2018,9,2,3,104
2018,9,2,4,3256
2018,9,2,5,470
2018,9,2,9,697
2018,9,2,99,462
2018,9,3,1,4759
2018,9,3,2,441
2018,9,3,3,48
2018,9,3,4,633
2018,9,3,5,95
2018,9,3,9,117
2018,9,3,99,133
2019,9,1,1,16436
2019,9,1,2,899
2019,9,1,3,71
2019,9,1,4,2658
2019,9,1,5,173
2019,9,1,9,217
2019,9,1,99,55
2019,9,2,1,33696
2019,9,2,2,1524
2019,9,2,3,109
2019,9,2,4,3625
2019,9,2,5,513
2019,9,2,9,727
2019,9,2,99,398
2019,9,3,1,4885
2019,9,3,2,545
2019,9,3,3,65
2019,9,3,4,752
2019,9,3,5,110
2019,9,3,9,144
2019,9,3,99,123
2020,9,1,1,17100
2020,9,1,2,952
2020,9,1,3,79
2020,9,1,4,2901
2020,9,1,5,184
2020,9,1,9,197
2020,9,1,99,50
2020,9,2,1,34462
2020,9,2,2,1661
2020,9,2,3,117
2020,9,2,4,3872
2020,9,2,5,529
2020,9,2,9,740
2020,9,2,99,408
2020,9,3,1,4849
2020,9,3,2,594
2020,9,3,3,79
2020,9,3,4,816
2020,9,3,5,133
2020,9,3,9,137
2020,9,3,99,146
2021,9,1,1,17616
2021,9,1,2,978
2021,9,1,3,74
2021,9,1,4,3110
2021,9,1,5,198
2021,9,1,9,187
2021,9,1,99,54
2021,9,2,1,34282
2021,9,2,2,1658
2021,9,2,3,120
2021,9,2,4,3928
2021,9,2,5,543
2021,9,2,9,729
2021,9,2,99,423
2021,9,3,1,5369
2021,9,3,2,666
2021,9,3,3,87
2021,9,3,4,944
2021,9,3,5,164
2021,9,3,9,134
2021,9,3,99,218
2022,9,1,1,17246
2022,9,1,2,955
2022,9,1,3,69
2022,9,1,4,3093
2022,9,1,5,187
2022,9,1,9,156
2022,9,1,99,51
2022,9,2,1,34046
2022,9,2,2,1681
2022,9,2,3,129
2022,9,2,4,3941
2022,9,2,5,543
2022,9,2,9,650
2022,9,2,99,362
2022,9,3,1,5182
2022,9,3,2,719
2022,9,3,3,79
2022,9,3,4,1003
2022,9,3,5,171
2022,9,3,9,146
2022,9,3,99,208
2015,10,1,1,13294
2015,10,1,2,636
2015,10,1,3,49
2015,10,1,4,1779
2015,10,1,5,133
2015,10,1,9,78
2015,10,1,99,33
2015,10,2,1,25318
2015,10,2,2,913
2015,10,2,3,65
2015,10,2,4,2267
2015,10,2,5,382
2015,10,2,9,515
2015,10,2,99,-1
2015,10,3,1,3846
2015,10,3,2,282
2015,10,3,3,21
2015,10,3,4,338
2015,10,3,5,57
2015,10,3,9,51
2015,10,3,99,-1
2016,10,1,1,14226
2016,10,1,2,659
2016,10,1,3,55
2016,10,1,4,1927
2016,10,1,5,135
2016,10,1,9,106
2016,10,1,99,36
2016,10,2,1,27973
2016,10,2,2,1044
2016,10,2,3,72
2016,10,2,4,2602
2016,10,2,5,418
2016,10,2,9,562
2016,10,2,99,338
2016,10,3,1,4207
2016,10,3,2,349
2016,10,3,3,28
2016,10,3,4,463
2016,10,3,5,68
2016,10,3,9,76
2016,10,3,99,68
2017,10,1,1,16370
2017,10,1,2,830
2017,10,1,3,50
2017,10,1,4,2438
2017,10,1,5,145
2017,10,1,9,138
2017,10,1,99,46
2017,10,2,1,30045
2017,10,2,2,1162
2017,10,2,3,92
2017,10,2,4,2912
2017,10,2,5,431
2017,10,2,9,660
2017,10,2,99,420
2017,10,3,1,4926
2017,10,3,2,447
2017,10,3,3,54
2017,10,3,4,612
2017,10,3,5,91
2017,10,3,9,99
2017,10,3,99,95
2018,10,1,1,16648
2018,10,1,2,907
2018,10,1,3,58
2018,10,1,4,2570
2018,10,1,5,142
2018,10,1,9,177
2018,10,1,99,55
2018,10,2,1,31803
2018,10,2,2,1369
2018,10,2,3,106
2018,10,2,4,3274
2018,10,2,5,478
2018,10,2,9,697
2018,10,2,99,463
2018,10,3,1,4931
2018,10,3,2,489
2018,10,3,3,50
2018,10,3,4,656
2018,10,3,5,103
2018,10,3,9,116
2018,10,3,99,119
2019,10,1,1,16493
2019,10,1,2,894
2019,10,1,3,70
2019,10,1,4,2678
2019,10,1,5,177
2019,10,1,9,212
2019,10,1,99,51
2019,10,2,1,34040
2019,10,2,2,1578
2019,10,2,3,104
2019,10,2,4,3703
2019,10,2,5,519
2019,10,2,9,738
2019,10,2,99,416
2019,10,3,1,5028
2019,10,3,2,575
2019,10,3,3,67
2019,10,3,4,797
2019,10,3,5,107
2019,10,3,9,158
2019,10,3,99,132
2020,10,1,1,17248
2020,10,1,2,949
2020,10,1,3,82
2020,10,1,4,2974
2020,10,1,5,183
2020,10,1,9,180
2020,10,1,99,52
2020,10,2,1,34453
2020,10,2,2,1663
2020,10,2,3,119
2020,10,2,4,3915
2020,10,2,5,527
2020,10,2,9,737
2020,10,2,99,414
2020,10,3,1,4922
2020,10,3,2,595
2020,10,3,3,83
2020,10,3,4,826
2020,10,3,5,128
2020,10,3,9,132
2020,10,3,99,142
2021,10,1,1,17282
2021,10,1,2,976
2021,10,1,3,75
2021,10,1,4,3066
2021,10,1,5,190
2021,10,1,9,191
2021,10,1,99,54
2021,10,2,1,34309
2021,10,2,2,1682
2021,10,2,3,122
2021,10,2,4,3926
2021,10,2,5,544
2021,10,2,9,717
2021,10,2,99,430
2021,10,3,1,5343
2021,10,3,2,678
2021,10,3,3,88
2021,10,3,4,965
2021,10,3,5,165
2021,10,3,9,141
2021,10,3,99,223
2022,10,1,1,17065
2022,10,1,2,950
2022,10,1,3,70
2022,10,1,4,3059
2022,10,1,5,179
2022,10,1,9,151
2022,10,1,99,53
2022,10,2,1,33889
2022,10,2,2,1665
2022,10,2,3,129
2022,10,2,4,3918
2022,10,2,5,545
2022,10,2,9,652
2022,10,2,99,360
2022,10,3,1,5088
2022,10,3,2,707
2022,10,3,3,75
2022,10,3,4,989
2022,10,3,5,176
2022,10,3,9,152
2022,10,3,99,187
2015,11,1,1,13366
2015,11,1,2,633
2015,11,1,3,46
2015,11,1,4,1806
2015,11,1,5,135
2015,11,1,9,78
2015,11,1,99,31
2015,11,2,1,25460
2015,11,2,2,918
2015,11,2,3,70
2015,11,2,4,2285
2015,11,2,5,380
2015,11,2,9,520
2015,11,2,99,-1
2015,11,3,1,3869
2015,11,3,2,271
2015,11,3,3,24
2015,11,3,4,337
2015,11,3,5,52
2015,11,3,9,47
2015,11,3,99,-1
2016,11,1,1,14315
2016,11,1,2,667
2016,11,1,3,53
2016,11,1,4,1936
2016,11,1,5,135
2016,11,1,9,108
2016,11,1,99,36
2016,11,2,1,28140
2016,11,2,2,1071
2016,11,2,3,72
2016,11,2,4,2646
2016,11,2,5,421
2016,11,2,9,563
2016,11,2,99,340
2016,11,3,1,4246
2016,11,3,2,339
2016,11,3,3,37
2016,11,3,4,497
2016,11,3,5,64
2016,11,3,9,73
2016,11,3,99,77
2017,11,1,1,16436
2017,11,1,2,847
2017,11,1,3,52
2017,11,1,4,2464
2017,11,1,5,145
2017,11,1,9,143
2017,11,1,99,44
2017,11,2,1,30140
2017,11,2,2,1178
2017,11,2,3,95
2017,11,2,4,2913
2017,11,2,5,434
2017,11,2,9,662
2017,11,2,99,413
2017,11,3,1,4924
2017,11,3,2,461
2017,11,3,3,55
2017,11,3,4,606
2017,11,3,5,100
2017,11,3,9,105
2017,11,3,99,107
2018,11,1,1,16624
2018,11,1,2,906
2018,11,1,3,61
2018,11,1,4,2575
2018,11,1,5,147
2018,11,1,9,184
2018,11,1,99,52
2018,11,2,1,31928
2018,11,2,2,1374
2018,11,2,3,109
2018,11,2,4,3317
2018,11,2,5,479
2018,11,2,9,706
2018,11,2,99,448
2018,11,3,1,4856
2018,11,3,2,497
2018,11,3,3,53
2018,11,3,4,645
2018,11,3,5,93
2018,11,3,9,117
2018,11,3,99,123
2019,11,1,1,16542
2019,11,1,2,887
2019,11,1,3,70
2019,11,1,4,2700
2019,11,1,5,176
2019,11,1,9,213
2019,11,1,99,52
2019,11,2,1,34208
2019,11,2,2,1588
2019,11,2,3,101
2019,11,2,4,3736
2019,11,2,5,523
2019,11,2,9,747
2019,11,2,99,418
2019,11,3,1,4951
2019,11,3,2,576
2019,11,3,3,65
2019,11,3,4,777
2019,11,3,5,108
2019,11,3,9,163
2019,11,3,99,129
2020,11,1,1,17379
2020,11,1,2,960
2020,11,1,3,80
2020,11,1,4,3037
2020,11,1,5,186
2020,11,1,9,180
2020,11,1,99,51
2020,11,2,1,34414
2020,11,2,2,1675
2020,11,2,3,120
2020,11,2,4,3911
2020,11,2,5,531
2020,11,2,9,738
2020,11,2,99,411
2020,11,3,1,4915
2020,11,3,2,602
2020,11,3,3,85
2020,11,3,4,829
2020,11,3,5,132
2020,11,3,9,134
2020,11,3,99,146
2021,11,1,1,17631
2021,11,1,2,1003
2021,11,1,3,77
2021,11,1,4,3151
2021,11,1,5,191
2021,11,1,9,186
2021,11,1,99,54
2021,11,2,1,34271
2021,11,2,2,1696
2021,11,2,3,125
2021,11,2,4,3957
2021,11,2,5,540
2021,11,2,9,706
2021,11,2,99,423
2021,11,3,1,5307
2021,11,3,2,674
2021,11,3,3,85
2021,11,3,4,946
2021,11,3,5,164
2021,11,3,9,148
2021,11,3,99,227
2022,11,1,1,16655
2022,11,1,2,934
2022,11,1,3,67
2022,11,1,4,3013
2022,11,1,5,167
2022,11,1,9,138
2022,11,1,99,52
2022,11,2,1,33732
2022,11,2,2,1642
2022,11,2,3,125
2022,11,2,4,3875
2022,11,2,5,542
2022,11,2,9,639
2022,11,2,99,350
2022,11,3,1,4999
2022,11,3,2,677
2022,11,3,3,80
2022,11,3,4,943
2022,11,3,5,166
2022,11,3,9,143
2022,11,3,99,185
2015,12,1,1,13406
2015,12,1,2,647
2015,12,1,3,45
2015,12,1,4,1837
2015,12,1,5,131
2015,12,1,9,78
2015,12,1,99,29
2015,12,2,1,25659
2015,12,2,2,918
2015,12,2,3,69
2015,12,2,4,2306
2015,12,2,5,382
2015,12,2,9,530
2015,12,2,99,-1
2015,12,3,1,3812
2015,12,3,2,255
2015,12,3,3,25
2015,12,3,4,338
2015,12,3,5,53
2015,12,3,9,51
2015,12,3,99,-1
2016,12,1,1,14314
2016,12,1,2,680
2016,12,1,3,52
2016,12,1,4,1949
2016,12,1,5,138
2016,12,1,9,107
2016,12,1,99,33
2016,12,2,1,28279
2016,12,2,2,1072
2016,12,2,3,74
2016,12,2,4,2695
2016,12,2,5,424
2016,12,2,9,564
2016,12,2,99,348
2016,12,3,1,4239
2016,12,3,2,341
2016,12,3,3,41
2016,12,3,4,501
2016,12,3,5,53
2016,12,3,9,74
2016,12,3,99,72
2017,12,1,1,16437
2017,12,1,2,847
2017,12,1,3,53
2017,12,1,4,2477
2017,12,1,5,146
2017,12,1,9,151
2017,12,1,99,43
2017,12,2,1,30276
2017,12,2,2,1199
2017,12,2,3,99
2017,12,2,4,2919
2017,12,2,5,432
2017,12,2,9,650
2017,12,2,99,417
2017,12,3,1,4936
2017,12,3,2,445
2017,12,3,3,52
2017,12,3,4,594
2017,12,3,5,101
2017,12,3,9,108
2017,12,3,99,112
2018,12,1,1,16564
2018,12,1,2,899
2018,12,1,3,62
2018,12,1,4,2578
2018,12,1,5,150
2018,12,1,9,187
2018,12,1,99,47
2018,12,2,1,31955
2018,12,2,2,1395
2018,12,2,3,108
2018,12,2,4,3369
2018,12,2,5,485
2018,12,2,9,702
2018,12,2,99,423
2018,12,3,1,4593
2018,12,3,2,486
2018,12,3,3,52
2018,12,3,4,616
2018,12,3,5,92
2018,12,3,9,117
2018,12,3,99,107
2019,12,1,1,16579
2019,12,1,2,892
2019,12,1,3,65
2019,12,1,4,2731
2019,12,1,5,179
2019,12,1,9,203
2019,12,1,99,50
2019,12,2,1,34333
2019,12,2,2,1585
2019,12,2,3,102
2019,12,2,4,3764
2019,12,2,5,518
2019,12,2,9,752
2019,12,2,99,412
2019,12,3,1,4883
2019,12,3,2,566
2019,12,3,3,62
2019,12,3,4,771
2019,12,3,5,117
2019,12,3,9,165
2019,12,3,99,127
2020,12,1,1,17515
2020,12,1,2,966
2020,12,1,3,80
2020,12,1,4,3073
2020,12,1,5,189
2020,12,1,9,174
2020,12,1,99,52
2020,12,2,1,34430
2020,12,2,2,1667
2020,12,2,3,119
2020,12,2,4,3892
2020,12,2,5,530
2020,12,2,9,726
2020,12,2,99,410
2020,12,3,1,4937
2020,12,3,2,611
2020,12,3,3,81
2020,12,3,4,837
2020,12,3,5,128
2020,12,3,9,149
2020,12,3,99,169
2021,12,1,1,17725
2021,12,1,2,1019
2021,12,1,3,75
2021,12,1,4,3164
2021,12,1,5,190
2021,12,1,9,185
2021,12,1,99,58
2021,12,2,1,34282
2021,12,2,2,1694
2021,12,2,3,123
2021,12,2,4,3944
2021,12,2,5,539
2021,12,2,9,705
2021,12,2,99,415
2021,12,3,1,5291
2021,12,3,2,686
2021,12,3,3,78
2021,12,3,4,953
2021,12,3,5,169
2021,12,3,9,147
2021,12,3,99,236
2022,12,1,1,16113
2022,12,1,2,889
2022,12,1,3,61
2022,12,1,4,2869
2022,12,1,5,161
2022,12,1,9,130
2022,12,1,99,48
2022,12,2,1,32909
2022,12,2,2,1573
2022,12,2,3,121
2022,12,2,4,3708
2022,12,2,5,523
2022,12,2,9,604
2022,12,2,99,340
2022,12,3,1,4565
2022,12,3,2,616
2022,12,3,3,72
2022,12,3,4,849
2022,12,3,5,159
2022,12,3,9,125
2022,12,3,99,165
